,Name,Chr,Position,Embryo_4006p1_B4_1_PGD4006
16:27000001-27100000,16:27000001-27100000,16,27000001,0.061988095
16:27100001-27200000,16:27100001-27200000,16,27100001,0.061988095
16:27200001-27300000,16:27200001-27300000,16,27200001,0.061988095
16:27300001-27400000,16:27300001-27400000,16,27300001,0.061988095
16:27400001-27500000,16:27400001-27500000,16,27400001,0.061988095
16:27500001-27600000,16:27500001-27600000,16,27500001,0.061988095
16:27600001-27700000,16:27600001-27700000,16,27600001,0.061988095
16:27700001-27800000,16:27700001-27800000,16,27700001,0.061988095
16:27800001-27900000,16:27800001-27900000,16,27800001,0.061988095
16:27900001-28000000,16:27900001-28000000,16,27900001,0.061988095
16:28000001-28100000,16:28000001-28100000,16,28000001,0.061988095
16:28200001-28300000,16:28200001-28300000,16,28200001,0.061988095
16:28500001-28600000,16:28500001-28600000,16,28500001,0.061988095
16:28800001-28900000,16:28800001-28900000,16,28800001,0.061988095
16:28900001-29000000,16:28900001-29000000,16,28900001,0.061988095
16:29600001-29700000,16:29600001-29700000,16,29600001,0.061988095
16:29700001-29800000,16:29700001-29800000,16,29700001,0.061988095
16:29800001-29900000,16:29800001-29900000,16,29800001,0.061988095
16:30000001-30100000,16:30000001-30100000,16,30000001,0.061988095
16:30100001-30200000,16:30100001-30200000,16,30100001,0.061988095
16:30400001-30500000,16:30400001-30500000,16,30400001,0.061988095
16:30500001-30600000,16:30500001-30600000,16,30500001,0.061988095
16:30600001-30700000,16:30600001-30700000,16,30600001,0.061988095
16:30700001-30800000,16:30700001-30800000,16,30700001,0.061988095
16:30800001-30900000,16:30800001-30900000,16,30800001,0.061988095
16:30900001-31000000,16:30900001-31000000,16,30900001,0.061988095
16:31000001-31100000,16:31000001-31100000,16,31000001,0.061988095
16:31100001-31200000,16:31100001-31200000,16,31100001,0.061988095
16:31200001-31300000,16:31200001-31300000,16,31200001,0.061988095
16:31300001-31400000,16:31300001-31400000,16,31300001,0.061988095
16:31400001-31500000,16:31400001-31500000,16,31400001,0.061988095
16:31500001-31600000,16:31500001-31600000,16,31500001,0.061988095
16:31600001-31700000,16:31600001-31700000,16,31600001,0.061988095
16:31700001-31800000,16:31700001-31800000,16,31700001,0.061988095
16:31800001-31900000,16:31800001-31900000,16,31800001,0.061988095
16:34300001-34400000,16:34300001-34400000,16,34300001,0.061988095
16:46600001-46700000,16:46600001-46700000,16,46600001,0.061988095
16:46700001-46800000,16:46700001-46800000,16,46700001,0.061988095
16:46800001-46900000,16:46800001-46900000,16,46800001,0.061988095
16:46900001-47000000,16:46900001-47000000,16,46900001,0.061988095
16:47000001-47100000,16:47000001-47100000,16,47000001,0.061988095
16:47100001-47200000,16:47100001-47200000,16,47100001,0.061988095
16:47200001-47300000,16:47200001-47300000,16,47200001,0.061988095
16:47300001-47400000,16:47300001-47400000,16,47300001,0.061988095
16:47400001-47500000,16:47400001-47500000,16,47400001,0.061988095
16:47600001-47700000,16:47600001-47700000,16,47600001,0.061988095
16:47700001-47800000,16:47700001-47800000,16,47700001,0.061988095
16:47800001-47900000,16:47800001-47900000,16,47800001,0.061988095
16:47900001-48000000,16:47900001-48000000,16,47900001,0.061988095
16:48000001-48100000,16:48000001-48100000,16,48000001,0.061988095
16:48100001-48200000,16:48100001-48200000,16,48100001,0.061988095
16:48200001-48300000,16:48200001-48300000,16,48200001,0.061988095
16:48300001-48400000,16:48300001-48400000,16,48300001,0.061988095
16:48400001-48500000,16:48400001-48500000,16,48400001,0.061988095
16:48500001-48600000,16:48500001-48600000,16,48500001,0.061988095
16:48600001-48700000,16:48600001-48700000,16,48600001,0.061988095
16:48700001-48800000,16:48700001-48800000,16,48700001,0.061988095
16:48800001-48900000,16:48800001-48900000,16,48800001,0.061988095
16:48900001-49000000,16:48900001-49000000,16,48900001,0.061988095
16:49000001-49100000,16:49000001-49100000,16,49000001,0.061988095
16:49100001-49200000,16:49100001-49200000,16,49100001,0.061988095
16:49200001-49300000,16:49200001-49300000,16,49200001,0.061988095
16:49300001-49400000,16:49300001-49400000,16,49300001,0.061988095
16:49400001-49500000,16:49400001-49500000,16,49400001,0.061988095
16:49500001-49600000,16:49500001-49600000,16,49500001,0.061988095
16:49600001-49700000,16:49600001-49700000,16,49600001,0.061988095
16:49700001-49800000,16:49700001-49800000,16,49700001,0.061988095
16:49800001-49900000,16:49800001-49900000,16,49800001,0.061988095
16:49900001-50000000,16:49900001-50000000,16,49900001,0.061988095
16:50000001-50100000,16:50000001-50100000,16,50000001,0.061988095
16:50200001-50300000,16:50200001-50300000,16,50200001,0.061988095
16:50300001-50400000,16:50300001-50400000,16,50300001,0.061988095
16:50400001-50500000,16:50400001-50500000,16,50400001,0.061988095
16:50500001-50600000,16:50500001-50600000,16,50500001,0.061988095
16:50600001-50700000,16:50600001-50700000,16,50600001,0.061988095
16:50700001-50800000,16:50700001-50800000,16,50700001,0.061988095
16:50800001-50900000,16:50800001-50900000,16,50800001,0.061988095
16:50900001-51000000,16:50900001-51000000,16,50900001,0.061988095
16:51000001-51100000,16:51000001-51100000,16,51000001,0.061988095
16:51100001-51200000,16:51100001-51200000,16,51100001,0.061988095
16:51200001-51300000,16:51200001-51300000,16,51200001,0.061988095
16:51300001-51400000,16:51300001-51400000,16,51300001,0.061988095
16:51400001-51500000,16:51400001-51500000,16,51400001,0.061988095
16:51500001-51600000,16:51500001-51600000,16,51500001,0.061988095
16:51600001-51700000,16:51600001-51700000,16,51600001,0.061988095
16:51700001-51800000,16:51700001-51800000,16,51700001,0.061988095
16:51800001-51900000,16:51800001-51900000,16,51800001,0.061988095
16:51900001-52000000,16:51900001-52000000,16,51900001,0.061988095
16:52000001-52100000,16:52000001-52100000,16,52000001,0.061988095
16:52100001-52200000,16:52100001-52200000,16,52100001,0.061988095
16:52200001-52300000,16:52200001-52300000,16,52200001,0.061988095
16:52300001-52400000,16:52300001-52400000,16,52300001,0.061988095
16:52400001-52500000,16:52400001-52500000,16,52400001,0.061988095
16:52500001-52600000,16:52500001-52600000,16,52500001,0.061988095
16:52600001-52700000,16:52600001-52700000,16,52600001,0.061988095
16:52700001-52800000,16:52700001-52800000,16,52700001,0.061988095
16:52800001-52900000,16:52800001-52900000,16,52800001,0.061988095
16:52900001-53000000,16:52900001-53000000,16,52900001,0.061988095
16:53000001-53100000,16:53000001-53100000,16,53000001,0.061988095
16:53100001-53200000,16:53100001-53200000,16,53100001,0.061988095
16:53200001-53300000,16:53200001-53300000,16,53200001,0.061988095
16:53300001-53400000,16:53300001-53400000,16,53300001,0.061988095
16:53400001-53500000,16:53400001-53500000,16,53400001,0.061988095
16:53500001-53600000,16:53500001-53600000,16,53500001,0.061988095
16:53600001-53700000,16:53600001-53700000,16,53600001,0.061988095
16:53700001-53800000,16:53700001-53800000,16,53700001,0.061988095
16:53800001-53900000,16:53800001-53900000,16,53800001,0.061988095
16:53900001-54000000,16:53900001-54000000,16,53900001,0.061988095
16:54000001-54100000,16:54000001-54100000,16,54000001,0.061988095
16:54100001-54200000,16:54100001-54200000,16,54100001,0.061988095
16:54200001-54300000,16:54200001-54300000,16,54200001,0.061988095
16:54300001-54400000,16:54300001-54400000,16,54300001,0.061988095
16:54400001-54500000,16:54400001-54500000,16,54400001,0.061988095
16:54500001-54600000,16:54500001-54600000,16,54500001,0.061988095
16:54600001-54700000,16:54600001-54700000,16,54600001,0.061988095
16:54700001-54800000,16:54700001-54800000,16,54700001,0.061988095
16:54800001-54900000,16:54800001-54900000,16,54800001,0.061988095
16:55000001-55100000,16:55000001-55100000,16,55000001,0.061988095
16:55100001-55200000,16:55100001-55200000,16,55100001,0.061988095
16:55200001-55300000,16:55200001-55300000,16,55200001,0.061988095
16:55300001-55400000,16:55300001-55400000,16,55300001,0.061988095
16:55400001-55500000,16:55400001-55500000,16,55400001,0.061988095
16:55500001-55600000,16:55500001-55600000,16,55500001,0.061988095
16:55600001-55700000,16:55600001-55700000,16,55600001,0.061988095
16:55900001-56000000,16:55900001-56000000,16,55900001,0.061988095
16:56000001-56100000,16:56000001-56100000,16,56000001,0.061988095
16:56100001-56200000,16:56100001-56200000,16,56100001,0.061988095
16:56200001-56300000,16:56200001-56300000,16,56200001,0.061988095
16:56300001-56400000,16:56300001-56400000,16,56300001,0.061988095
16:56400001-56500000,16:56400001-56500000,16,56400001,0.061988095
16:56500001-56600000,16:56500001-56600000,16,56500001,0.061988095
16:56600001-56700000,16:56600001-56700000,16,56600001,0.061988095
16:56700001-56800000,16:56700001-56800000,16,56700001,0.061988095
16:56800001-56900000,16:56800001-56900000,16,56800001,0.061988095
16:56900001-57000000,16:56900001-57000000,16,56900001,0.061988095
16:57000001-57100000,16:57000001-57100000,16,57000001,0.061988095
16:57100001-57200000,16:57100001-57200000,16,57100001,0.061988095
16:57200001-57300000,16:57200001-57300000,16,57200001,0.061988095
16:57300001-57400000,16:57300001-57400000,16,57300001,0.061988095
16:57400001-57500000,16:57400001-57500000,16,57400001,0.061988095
16:57500001-57600000,16:57500001-57600000,16,57500001,0.061988095
16:57600001-57700000,16:57600001-57700000,16,57600001,0.061988095
16:57700001-57800000,16:57700001-57800000,16,57700001,0.061988095
16:57800001-57900000,16:57800001-57900000,16,57800001,0.061988095
16:57900001-58000000,16:57900001-58000000,16,57900001,0.061988095
16:58000001-58100000,16:58000001-58100000,16,58000001,0.061988095
16:58100001-58200000,16:58100001-58200000,16,58100001,0.061988095
16:58200001-58300000,16:58200001-58300000,16,58200001,0.061988095
16:58300001-58400000,16:58300001-58400000,16,58300001,0.061988095
16:58400001-58500000,16:58400001-58500000,16,58400001,0.061988095
16:58500001-58600000,16:58500001-58600000,16,58500001,0.061988095
16:58600001-58700000,16:58600001-58700000,16,58600001,0.061988095
16:58700001-58800000,16:58700001-58800000,16,58700001,0.061988095
16:58800001-58900000,16:58800001-58900000,16,58800001,0.061988095
16:58900001-59000000,16:58900001-59000000,16,58900001,0.061988095
16:59000001-59100000,16:59000001-59100000,16,59000001,0.061988095
16:59100001-59200000,16:59100001-59200000,16,59100001,0.061988095
16:59200001-59300000,16:59200001-59300000,16,59200001,0.061988095
16:59300001-59400000,16:59300001-59400000,16,59300001,0.061988095
16:59400001-59500000,16:59400001-59500000,16,59400001,0.061988095
16:59500001-59600000,16:59500001-59600000,16,59500001,0.061988095
16:59600001-59700000,16:59600001-59700000,16,59600001,0.061988095
16:59700001-59800000,16:59700001-59800000,16,59700001,0.061988095
16:59800001-59900000,16:59800001-59900000,16,59800001,0.061988095
16:59900001-60000000,16:59900001-60000000,16,59900001,0.061988095
16:60000001-60100000,16:60000001-60100000,16,60000001,0.061988095
16:60100001-60200000,16:60100001-60200000,16,60100001,0.061988095
16:60200001-60300000,16:60200001-60300000,16,60200001,0.061988095
16:60300001-60400000,16:60300001-60400000,16,60300001,0.061988095
16:60400001-60500000,16:60400001-60500000,16,60400001,0.061988095
16:60500001-60600000,16:60500001-60600000,16,60500001,0.061988095
16:60600001-60700000,16:60600001-60700000,16,60600001,0.061988095
16:60700001-60800000,16:60700001-60800000,16,60700001,0.061988095
16:60800001-60900000,16:60800001-60900000,16,60800001,0.061988095
16:60900001-61000000,16:60900001-61000000,16,60900001,0.061988095
16:61000001-61100000,16:61000001-61100000,16,61000001,0.061988095
16:61100001-61200000,16:61100001-61200000,16,61100001,0.061988095
16:61200001-61300000,16:61200001-61300000,16,61200001,0.061988095
16:61300001-61400000,16:61300001-61400000,16,61300001,0.061988095
16:61400001-61500000,16:61400001-61500000,16,61400001,0.061988095
16:61500001-61600000,16:61500001-61600000,16,61500001,0.061988095
16:61600001-61700000,16:61600001-61700000,16,61600001,0.061988095
16:61700001-61800000,16:61700001-61800000,16,61700001,0.061988095
16:61800001-61900000,16:61800001-61900000,16,61800001,0.061988095
16:61900001-62000000,16:61900001-62000000,16,61900001,0.061988095
16:62000001-62100000,16:62000001-62100000,16,62000001,0.061988095
16:62100001-62200000,16:62100001-62200000,16,62100001,0.061988095
16:62200001-62300000,16:62200001-62300000,16,62200001,0.061988095
16:62300001-62400000,16:62300001-62400000,16,62300001,0.061988095
16:62400001-62500000,16:62400001-62500000,16,62400001,0.061988095
16:62500001-62600000,16:62500001-62600000,16,62500001,0.061988095
16:62600001-62700000,16:62600001-62700000,16,62600001,0.061988095
16:62700001-62800000,16:62700001-62800000,16,62700001,0.061988095
16:62800001-62900000,16:62800001-62900000,16,62800001,0.061988095
16:62900001-63000000,16:62900001-63000000,16,62900001,0.061988095
16:63000001-63100000,16:63000001-63100000,16,63000001,0.061988095
16:63100001-63200000,16:63100001-63200000,16,63100001,0.061988095
16:63200001-63300000,16:63200001-63300000,16,63200001,0.061988095
16:63300001-63400000,16:63300001-63400000,16,63300001,0.061988095
16:63400001-63500000,16:63400001-63500000,16,63400001,0.061988095
16:63500001-63600000,16:63500001-63600000,16,63500001,0.061988095
16:63600001-63700000,16:63600001-63700000,16,63600001,0.061988095
16:63700001-63800000,16:63700001-63800000,16,63700001,0.061988095
16:63800001-63900000,16:63800001-63900000,16,63800001,0.061988095
16:63900001-64000000,16:63900001-64000000,16,63900001,0.061988095
16:64000001-64100000,16:64000001-64100000,16,64000001,0.061988095
16:64100001-64200000,16:64100001-64200000,16,64100001,0.061988095
16:64200001-64300000,16:64200001-64300000,16,64200001,0.061988095
16:64300001-64400000,16:64300001-64400000,16,64300001,0.061988095
16:64400001-64500000,16:64400001-64500000,16,64400001,0.061988095
16:64500001-64600000,16:64500001-64600000,16,64500001,0.061988095
16:64600001-64700000,16:64600001-64700000,16,64600001,0.061988095
16:64700001-64800000,16:64700001-64800000,16,64700001,0.061988095
16:64800001-64900000,16:64800001-64900000,16,64800001,0.061988095
16:64900001-65000000,16:64900001-65000000,16,64900001,0.061988095
16:65000001-65100000,16:65000001-65100000,16,65000001,0.061988095
16:65100001-65200000,16:65100001-65200000,16,65100001,0.061988095
16:65200001-65300000,16:65200001-65300000,16,65200001,0.061988095
16:65300001-65400000,16:65300001-65400000,16,65300001,0.061988095
16:65400001-65500000,16:65400001-65500000,16,65400001,0.061988095
16:65500001-65600000,16:65500001-65600000,16,65500001,0.061988095
16:65600001-65700000,16:65600001-65700000,16,65600001,0.061988095
16:65700001-65800000,16:65700001-65800000,16,65700001,0.061988095
16:65800001-65900000,16:65800001-65900000,16,65800001,0.061988095
16:65900001-66000000,16:65900001-66000000,16,65900001,0.061988095
16:66000001-66100000,16:66000001-66100000,16,66000001,0.061988095
16:66100001-66200000,16:66100001-66200000,16,66100001,0.061988095
16:66200001-66300000,16:66200001-66300000,16,66200001,0.061988095
16:66300001-66400000,16:66300001-66400000,16,66300001,0.061988095
16:66400001-66500000,16:66400001-66500000,16,66400001,0.061988095
16:66500001-66600000,16:66500001-66600000,16,66500001,0.061988095
16:66600001-66700000,16:66600001-66700000,16,66600001,0.061988095
16:66700001-66800000,16:66700001-66800000,16,66700001,0.061988095
16:66800001-66900000,16:66800001-66900000,16,66800001,0.061988095
16:66900001-67000000,16:66900001-67000000,16,66900001,0.061988095
16:67000001-67100000,16:67000001-67100000,16,67000001,0.061988095
16:67100001-67200000,16:67100001-67200000,16,67100001,0.061988095
16:67200001-67300000,16:67200001-67300000,16,67200001,0.061988095
16:67300001-67400000,16:67300001-67400000,16,67300001,0.061988095
16:67400001-67500000,16:67400001-67500000,16,67400001,0.061988095
16:67500001-67600000,16:67500001-67600000,16,67500001,0.061988095
16:67600001-67700000,16:67600001-67700000,16,67600001,0.061988095
16:67700001-67800000,16:67700001-67800000,16,67700001,0.061988095
16:67800001-67900000,16:67800001-67900000,16,67800001,0.061988095
16:67900001-68000000,16:67900001-68000000,16,67900001,0.061988095
16:68000001-68100000,16:68000001-68100000,16,68000001,0.061988095
16:68100001-68200000,16:68100001-68200000,16,68100001,0.061988095
16:68200001-68300000,16:68200001-68300000,16,68200001,0.061988095
16:68300001-68400000,16:68300001-68400000,16,68300001,0.061988095
16:68400001-68500000,16:68400001-68500000,16,68400001,0.061988095
16:68500001-68600000,16:68500001-68600000,16,68500001,0.061988095
16:68600001-68700000,16:68600001-68700000,16,68600001,0.061988095
16:68700001-68800000,16:68700001-68800000,16,68700001,0.061988095
16:68800001-68900000,16:68800001-68900000,16,68800001,0.061988095
16:68900001-69000000,16:68900001-69000000,16,68900001,0.061988095
16:69000001-69100000,16:69000001-69100000,16,69000001,0.061988095
16:69100001-69200000,16:69100001-69200000,16,69100001,0.061988095
16:69200001-69300000,16:69200001-69300000,16,69200001,0.061988095
16:69300001-69400000,16:69300001-69400000,16,69300001,0.061988095
16:69400001-69500000,16:69400001-69500000,16,69400001,0.061988095
16:69500001-69600000,16:69500001-69600000,16,69500001,0.061988095
16:69600001-69700000,16:69600001-69700000,16,69600001,0.061988095
16:69700001-69800000,16:69700001-69800000,16,69700001,0.061988095
16:69800001-69900000,16:69800001-69900000,16,69800001,0.061988095
16:69900001-70000000,16:69900001-70000000,16,69900001,0.061988095
16:70300001-70400000,16:70300001-70400000,16,70300001,0.061988095
16:70400001-70500000,16:70400001-70500000,16,70400001,0.061988095
16:70500001-70600000,16:70500001-70600000,16,70500001,0.061988095
16:70600001-70700000,16:70600001-70700000,16,70600001,0.061988095
16:70700001-70800000,16:70700001-70800000,16,70700001,0.061988095
16:71200001-71300000,16:71200001-71300000,16,71200001,0.061988095
16:71300001-71400000,16:71300001-71400000,16,71300001,0.061988095
16:71500001-71600000,16:71500001-71600000,16,71500001,0.061988095
16:71600001-71700000,16:71600001-71700000,16,71600001,0.061988095
16:71700001-71800000,16:71700001-71800000,16,71700001,0.061988095
16:71800001-71900000,16:71800001-71900000,16,71800001,0.061988095
16:71900001-72000000,16:71900001-72000000,16,71900001,0.061988095
16:72000001-72100000,16:72000001-72100000,16,72000001,0.061988095
16:72100001-72200000,16:72100001-72200000,16,72100001,0.061988095
16:72200001-72300000,16:72200001-72300000,16,72200001,0.061988095
16:72300001-72400000,16:72300001-72400000,16,72300001,0.061988095
16:72400001-72500000,16:72400001-72500000,16,72400001,0.061988095
16:72500001-72600000,16:72500001-72600000,16,72500001,0.061988095
16:72600001-72700000,16:72600001-72700000,16,72600001,0.061988095
16:72700001-72800000,16:72700001-72800000,16,72700001,0.061988095
16:72800001-72900000,16:72800001-72900000,16,72800001,0.061988095
16:72900001-73000000,16:72900001-73000000,16,72900001,0.061988095
16:73000001-73100000,16:73000001-73100000,16,73000001,0.061988095
16:73100001-73200000,16:73100001-73200000,16,73100001,0.061988095
16:73200001-73300000,16:73200001-73300000,16,73200001,0.061988095
16:73300001-73400000,16:73300001-73400000,16,73300001,0.061988095
16:73400001-73500000,16:73400001-73500000,16,73400001,0.061988095
16:73500001-73600000,16:73500001-73600000,16,73500001,0.061988095
16:73600001-73700000,16:73600001-73700000,16,73600001,0.061988095
16:73700001-73800000,16:73700001-73800000,16,73700001,0.061988095
16:73800001-73900000,16:73800001-73900000,16,73800001,0.061988095
16:73900001-74000000,16:73900001-74000000,16,73900001,0.061988095
16:74000001-74100000,16:74000001-74100000,16,74000001,0.061988095
16:74100001-74200000,16:74100001-74200000,16,74100001,0.061988095
16:74200001-74300000,16:74200001-74300000,16,74200001,0.061988095
16:74300001-74400000,16:74300001-74400000,16,74300001,0.061988095
16:74500001-74600000,16:74500001-74600000,16,74500001,0.061988095
16:74600001-74700000,16:74600001-74700000,16,74600001,0.061988095
16:74700001-74800000,16:74700001-74800000,16,74700001,0.061988095
16:74800001-74900000,16:74800001-74900000,16,74800001,0.061988095
16:74900001-75000000,16:74900001-75000000,16,74900001,0.061988095
16:75000001-75100000,16:75000001-75100000,16,75000001,0.061988095
16:75100001-75200000,16:75100001-75200000,16,75100001,0.061988095
16:75200001-75300000,16:75200001-75300000,16,75200001,0.061988095
16:75300001-75400000,16:75300001-75400000,16,75300001,0.061988095
16:75400001-75500000,16:75400001-75500000,16,75400001,0.061988095
16:75500001-75600000,16:75500001-75600000,16,75500001,0.061988095
16:75600001-75700000,16:75600001-75700000,16,75600001,0.061988095
16:75700001-75800000,16:75700001-75800000,16,75700001,0.061988095
16:75800001-75900000,16:75800001-75900000,16,75800001,0.061988095
16:75900001-76000000,16:75900001-76000000,16,75900001,0.061988095
16:76000001-76100000,16:76000001-76100000,16,76000001,0.061988095
16:76100001-76200000,16:76100001-76200000,16,76100001,0.061988095
16:76200001-76300000,16:76200001-76300000,16,76200001,0.061988095
16:76300001-76400000,16:76300001-76400000,16,76300001,0.061988095
16:76400001-76500000,16:76400001-76500000,16,76400001,0.061988095
16:76500001-76600000,16:76500001-76600000,16,76500001,0.061988095
16:76600001-76700000,16:76600001-76700000,16,76600001,0.061988095
16:76700001-76800000,16:76700001-76800000,16,76700001,0.061988095
16:76800001-76900000,16:76800001-76900000,16,76800001,0.061988095
16:76900001-77000000,16:76900001-77000000,16,76900001,0.061988095
16:77000001-77100000,16:77000001-77100000,16,77000001,0.061988095
16:77100001-77200000,16:77100001-77200000,16,77100001,0.061988095
16:77200001-77300000,16:77200001-77300000,16,77200001,0.061988095
16:77300001-77400000,16:77300001-77400000,16,77300001,0.061988095
16:77400001-77500000,16:77400001-77500000,16,77400001,0.061988095
16:77500001-77600000,16:77500001-77600000,16,77500001,0.061988095
16:77600001-77700000,16:77600001-77700000,16,77600001,0.061988095
16:77700001-77800000,16:77700001-77800000,16,77700001,0.061988095
16:77800001-77900000,16:77800001-77900000,16,77800001,0.061988095
16:77900001-78000000,16:77900001-78000000,16,77900001,0.061988095
16:78000001-78100000,16:78000001-78100000,16,78000001,0.061988095
16:78100001-78200000,16:78100001-78200000,16,78100001,0.061988095
16:78200001-78300000,16:78200001-78300000,16,78200001,0.061988095
16:78300001-78400000,16:78300001-78400000,16,78300001,0.061988095
16:78400001-78500000,16:78400001-78500000,16,78400001,0.061988095
16:78500001-78600000,16:78500001-78600000,16,78500001,0.061988095
16:78600001-78700000,16:78600001-78700000,16,78600001,0.061988095
16:78700001-78800000,16:78700001-78800000,16,78700001,0.061988095
16:78800001-78900000,16:78800001-78900000,16,78800001,0.061988095
16:78900001-79000000,16:78900001-79000000,16,78900001,0.061988095
16:79000001-79100000,16:79000001-79100000,16,79000001,0.061988095
16:79100001-79200000,16:79100001-79200000,16,79100001,0.061988095
16:79200001-79300000,16:79200001-79300000,16,79200001,0.061988095
16:79300001-79400000,16:79300001-79400000,16,79300001,0.061988095
16:79400001-79500000,16:79400001-79500000,16,79400001,0.061988095
16:79500001-79600000,16:79500001-79600000,16,79500001,0.061988095
16:79600001-79700000,16:79600001-79700000,16,79600001,0.061988095
16:79700001-79800000,16:79700001-79800000,16,79700001,0.061988095
16:79800001-79900000,16:79800001-79900000,16,79800001,0.061988095
16:79900001-80000000,16:79900001-80000000,16,79900001,0.061988095
16:80000001-80100000,16:80000001-80100000,16,80000001,0.061988095
16:80100001-80200000,16:80100001-80200000,16,80100001,0.061988095
16:80200001-80300000,16:80200001-80300000,16,80200001,0.061988095
16:80300001-80400000,16:80300001-80400000,16,80300001,0.061988095
16:80500001-80600000,16:80500001-80600000,16,80500001,0.061988095
16:80600001-80700000,16:80600001-80700000,16,80600001,0.061988095
16:80700001-80800000,16:80700001-80800000,16,80700001,0.061988095
16:80800001-80900000,16:80800001-80900000,16,80800001,0.061988095
16:80900001-81000000,16:80900001-81000000,16,80900001,0.061988095
16:81000001-81100000,16:81000001-81100000,16,81000001,0.061988095
16:81100001-81200000,16:81100001-81200000,16,81100001,0.061988095
16:81200001-81300000,16:81200001-81300000,16,81200001,0.061988095
16:81300001-81400000,16:81300001-81400000,16,81300001,0.061988095
16:81400001-81500000,16:81400001-81500000,16,81400001,0.061988095
16:81500001-81600000,16:81500001-81600000,16,81500001,0.061988095
16:81600001-81700000,16:81600001-81700000,16,81600001,0.061988095
16:81700001-81800000,16:81700001-81800000,16,81700001,0.061988095
16:81800001-81900000,16:81800001-81900000,16,81800001,0.061988095
16:82000001-82100000,16:82000001-82100000,16,82000001,0.061988095
16:82100001-82200000,16:82100001-82200000,16,82100001,0.061988095
16:82200001-82300000,16:82200001-82300000,16,82200001,0.061988095
16:82300001-82400000,16:82300001-82400000,16,82300001,0.061988095
16:82400001-82500000,16:82400001-82500000,16,82400001,0.061988095
16:82500001-82600000,16:82500001-82600000,16,82500001,0.061988095
16:82600001-82700000,16:82600001-82700000,16,82600001,0.061988095
16:82700001-82800000,16:82700001-82800000,16,82700001,0.061988095
16:82800001-82900000,16:82800001-82900000,16,82800001,0.061988095
16:82900001-83000000,16:82900001-83000000,16,82900001,0.061988095
16:83000001-83100000,16:83000001-83100000,16,83000001,0.061988095
16:83100001-83200000,16:83100001-83200000,16,83100001,0.061988095
16:83200001-83300000,16:83200001-83300000,16,83200001,0.061988095
16:83300001-83400000,16:83300001-83400000,16,83300001,0.061988095
16:83400001-83500000,16:83400001-83500000,16,83400001,0.061988095
16:83500001-83600000,16:83500001-83600000,16,83500001,0.061988095
16:83600001-83700000,16:83600001-83700000,16,83600001,0.061988095
16:83700001-83800000,16:83700001-83800000,16,83700001,0.061988095
16:83800001-83900000,16:83800001-83900000,16,83800001,0.061988095
16:83900001-84000000,16:83900001-84000000,16,83900001,0.061988095
16:84000001-84100000,16:84000001-84100000,16,84000001,0.061988095
16:84100001-84200000,16:84100001-84200000,16,84100001,0.061988095
16:84200001-84300000,16:84200001-84300000,16,84200001,0.061988095
16:84300001-84400000,16:84300001-84400000,16,84300001,0.061988095
16:84400001-84500000,16:84400001-84500000,16,84400001,0.061988095
16:84500001-84600000,16:84500001-84600000,16,84500001,0.061988095
16:84600001-84700000,16:84600001-84700000,16,84600001,0.061988095
16:84700001-84800000,16:84700001-84800000,16,84700001,0.061988095
16:84800001-84900000,16:84800001-84900000,16,84800001,0.061988095
16:84900001-85000000,16:84900001-85000000,16,84900001,0.061988095
16:85100001-85200000,16:85100001-85200000,16,85100001,0.061988095
16:85200001-85300000,16:85200001-85300000,16,85200001,0.061988095
16:85300001-85400000,16:85300001-85400000,16,85300001,0.061988095
16:85400001-85500000,16:85400001-85500000,16,85400001,0.061988095
16:85500001-85600000,16:85500001-85600000,16,85500001,0.061988095
16:85600001-85700000,16:85600001-85700000,16,85600001,0.061988095
16:85700001-85800000,16:85700001-85800000,16,85700001,0.061988095
16:85800001-85900000,16:85800001-85900000,16,85800001,0.061988095
16:85900001-86000000,16:85900001-86000000,16,85900001,0.061988095
16:86000001-86100000,16:86000001-86100000,16,86000001,0.061988095
16:86100001-86200000,16:86100001-86200000,16,86100001,0.061988095
16:86200001-86300000,16:86200001-86300000,16,86200001,0.061988095
16:86300001-86400000,16:86300001-86400000,16,86300001,0.061988095
16:86400001-86500000,16:86400001-86500000,16,86400001,0.061988095
16:86500001-86600000,16:86500001-86600000,16,86500001,0.061988095
16:86600001-86700000,16:86600001-86700000,16,86600001,0.061988095
16:86700001-86800000,16:86700001-86800000,16,86700001,0.061988095
16:86800001-86900000,16:86800001-86900000,16,86800001,0.061988095
16:87000001-87100000,16:87000001-87100000,16,87000001,0.061988095
16:87100001-87200000,16:87100001-87200000,16,87100001,0.061988095
16:87200001-87300000,16:87200001-87300000,16,87200001,0.061988095
16:87300001-87400000,16:87300001-87400000,16,87300001,0.061988095
16:87400001-87500000,16:87400001-87500000,16,87400001,0.061988095
16:87500001-87600000,16:87500001-87600000,16,87500001,0.061988095
16:87600001-87700000,16:87600001-87700000,16,87600001,0.061988095
16:87700001-87800000,16:87700001-87800000,16,87700001,0.061988095
16:87800001-87900000,16:87800001-87900000,16,87800001,0.061988095
16:87900001-88000000,16:87900001-88000000,16,87900001,0.061988095
16:88000001-88100000,16:88000001-88100000,16,88000001,0.061988095
16:88300001-88400000,16:88300001-88400000,16,88300001,0.061988095
16:88400001-88500000,16:88400001-88500000,16,88400001,0.061988095
16:88500001-88600000,16:88500001-88600000,16,88500001,0.061988095
